sample_id,text,tokens,spans,labels
191_94,"Vous rendez compte à votre supéri...
Modifiée il y a 5 jours
Envoyé
Ré-essayer ?
Voir l'annonce
Responsable sécurité des systèmes h/f
BADENOCH & CLARK
Paris CDI
Rattaché(e) au Directeur des Systèmes d'Information, vous définissez et mettez en oeuvre la politique de sécurité du SI (prévention, protection, défense, résilience/remédiation).","['Vous', 'rendez', 'compte', 'à', 'votre', 'supéri', '...', '\n', 'Modifiée', 'il', 'y', 'a', '5', 'jours', '\n', 'Envoyé', '\n', 'Ré-essayer', '?', '\n', 'Voir', ""l'"", 'annonce', '\n', 'Responsable', 'sécurité', 'des', 'systèmes', 'h', '/', 'f', '\n', 'BADENOCH', '&', 'CLARK', '\n', 'Paris', 'CDI', '\n', 'Rattaché(e)', 'au', 'Directeur', 'des', 'Systèmes', ""d'"", 'Information', ',', 'vous', 'définissez', 'et', 'mettez', 'en', 'oeuvre', 'la', 'politique', 'de', 'sécurité', 'du', 'SI', '(', 'prévention', ',', 'protection', ',', 'défense', ',', 'résilience', '/', 'remédiation', ')', '.']","[(161, 172)]",[['fle']]
191_105,"Vous établissez le planning, effectuez le suivi des approvisionnements, réalisez le support technique, et managez vos équipes (25 personnes) sur un contrat ...
Publiée il y a 2 jours
Candidature rapide
Envoyé
Ré-essayer ?
Voir l'annonce
Responsable du service maintenance H/F
Populaire
ELIS
Saint-Genis-Laval CDI
Rattaché(e) au Directeur de site, et en collaboration avec le Responsable de Production, vous êtes responsable de la maintenance du site et de votre équipe.","['Vous', 'établissez', 'le', 'planning', ',', 'effectuez', 'le', 'suivi', 'des', 'approvisionnements', ',', 'réalisez', 'le', 'support', 'technique', ',', 'et', 'managez', 'vos', 'équipes', '(', '25', 'personnes', ')', 'sur', 'un', 'contrat', '...', '\n', 'Publiée', 'il', 'y', 'a', '2', 'jours', '\n', 'Candidature', 'rapide', '\n', 'Envoyé', '\n', 'Ré-essayer', '?', '\n', 'Voir', ""l'"", 'annonce', '\n', 'Responsable', 'du', 'service', 'maintenance', 'H', '/', 'F', '\n', 'Populaire', '\n', 'ELIS', '\n', 'Saint-Genis-Laval', 'CDI', '\n', 'Rattaché(e)', 'au', 'Directeur', 'de', 'site', ',', 'et', 'en', 'collaboration', 'avec', 'le', 'Responsable', 'de', 'Production', ',', 'vous', 'êtes', 'responsable', 'de', 'la', 'maintenance', 'du', 'site', 'et', 'de', 'votre', 'équipe', '.']","[(313, 324)]",[['fle']]
191_108,"Groupe FSC
Levallois-Perret CDI
Rattaché(e) au Directeur Général Groupe et faisant partie du Comité de Direction","['Groupe', 'FSC', '\n', 'Levallois-Perret', 'CDI', '\n', 'Rattaché(e)', 'au', 'Directeur', 'Général', 'Groupe', 'et', 'faisant', 'partie', 'du', 'Comité', 'de', 'Direction']","[(32, 43)]",[['fle']]
204_2,"...
Voici des informations bien utiles dans la période pour les collègues non titulaires enseignant.es, Psyen et CPE :
Pour les fins de contrat devant se terminer au court du mois de mars ou du mois d’avril,","['...', '\n', 'Voici', 'des', 'informations', 'bien', 'utiles', 'dans', 'la', 'période', 'pour', 'les', 'collègues', 'non', 'titulaires', 'enseignant.es', ',', 'Psyen', 'et', 'CPE', ':', '\n', 'Pour', 'les', 'fins', 'de', 'contrat', 'devant', 'se', 'terminer', 'au', 'court', 'du', 'mois', 'de', 'mars', 'ou', 'du', 'mois', 'd’', 'avril', ',']","[(89, 102)]",[['fle']]
204_6,"Informations LILMAC (voeux rentrée 2020)
Le serveur LILMAC a été rouvert jusqu’au mardi 31 mars minuit afin que les agent.es puissent formuler leurs vœux.","['Informations', 'LILMAC', '(', 'voeux', 'rentrée', '2020', ')', '\n', 'Le', 'serveur', 'LILMAC', 'a', 'été', 'rouvert', 'jusqu’', 'au', 'mardi', '31', 'mars', 'minuit', 'afin', 'que', 'les', 'agent.es', 'puissent', 'formuler', 'leurs', 'vœux', '.']","[(116, 124)]",[['fle']]
204_10,"Analyse de la CGT Educ’action de Créteil
Nul.le ne peut ignorer la situation pandémique du COVID19 en France, avec une morbidité qui double tous les 3 jours, une mortalité qui s’accentue et un confinement général qui va monter en intensité, la conjoncture ne peut qu’impacter le fonctionnement des différents services du rectorat et notamment de la DPE2.
","['Analyse', 'de', 'la', 'CGT', 'Educ’', 'action', 'de', 'Créteil', '\n', 'Nul.le', 'ne', 'peut', 'ignorer', 'la', 'situation', 'pandémique', 'du', 'COVID19', 'en', 'France', ',', 'avec', 'une', 'morbidité', 'qui', 'double', 'tous', 'les', '3', 'jours', ',', 'une', 'mortalité', 'qui', 's’', 'accentue', 'et', 'un', 'confinement', 'général', 'qui', 'va', 'monter', 'en', 'intensité', ',', 'la', 'conjoncture', 'ne', 'peut', 'qu’', 'impacter', 'le', 'fonctionnement', 'des', 'différents', 'services', 'du', 'rectorat', 'et', 'notamment', 'de', 'la', 'DPE2', '.', '\n']","[(41, 47)]",[['fle']]
204_11,Nous saluons le courage des agent.es du rectorat de Créteil qui malgré le risque sanitaire sont présent.es par le bais du télé travail chaque jour pour assurer leur service.,"['Nous', 'saluons', 'le', 'courage', 'des', 'agent.es', 'du', 'rectorat', 'de', 'Créteil', 'qui', 'malgré', 'le', 'risque', 'sanitaire', 'sont', 'présent.es', 'par', 'le', 'bais', 'du', 'télé', 'travail', 'chaque', 'jour', 'pour', 'assurer', 'leur', 'service', '.']","[(28, 36), (96, 106)]","[['fle'], ['fle']]"
204_12,"A l’heure actuelle les services de la DPE2 sont désorganisés, seulement deux agent.es pour pouvoir traiter les prolongations de contrat.
","['A', 'l’', 'heure', 'actuelle', 'les', 'services', 'de', 'la', 'DPE2', 'sont', 'désorganisés', ',', 'seulement', 'deux', 'agent.es', 'pour', 'pouvoir', 'traiter', 'les', 'prolongations', 'de', 'contrat', '.', '\n']","[(77, 85)]",[['fle']]
204_14,"Nos collègues non-titulaires bénéficiant d’une prolongation de contrat ne sont pas certain.es de l’obtenir, car les délais de remontée de justificatifs (le 24 mars) sont trop courts, des interruptions de rémunérations vont irrémédiablement être effectives.","['Nos', 'collègues', 'non-titulaires', 'bénéficiant', 'd’', 'une', 'prolongation', 'de', 'contrat', 'ne', 'sont', 'pas', 'certain.es', 'de', 'l’', 'obtenir', ',', 'car', 'les', 'délais', 'de', 'remontée', 'de', 'justificatifs', '(', 'le', '24', 'mars', ')', 'sont', 'trop', 'courts', ',', 'des', 'interruptions', 'de', 'rémunérations', 'vont', 'irrémédiablement', 'être', 'effectives', '.']","[(83, 93)]",[['fle']]
204_15,Les collègues non renouvelé.es,"['Les', 'collègues', 'non', 'renouvelé.es']","[(18, 30)]",[['fle']]
204_19,"Si la ministre du travail parle d’interdire les licenciements dans le privé, l’État comme employeur se doit d’être exemplaire en renouvelant les contrats de ses agent.es non-titulaires.","['Si', 'la', 'ministre', 'du', 'travail', 'parle', 'd’', 'interdire', 'les', 'licenciements', 'dans', 'le', 'privé', ',', 'l’', 'État', 'comme', 'employeur', 'se', 'doit', 'd’', 'être', 'exemplaire', 'en', 'renouvelant', 'les', 'contrats', 'de', 'ses', 'agent.es', 'non-titulaires', '.']","[(161, 169)]",[['fle']]
204_20,"Au niveau académique et ministériel des déclarations ont été faites annonçant le renouvellement des contrats, l’idée étant de « ne pas fragiliser les plus fragiles dans la période ».
Mais on voit bien que ce ne sont que des annonces et que sur le terrain rien n’a été anticipé pour pouvoir tenir ses promesses et protéger l’ensemble des agent.es !
A la CGT, la solidarité a un sens !","['Au', 'niveau', 'académique', 'et', 'ministériel', 'des', 'déclarations', 'ont', 'été', 'faites', 'annonçant', 'le', 'renouvellement', 'des', 'contrats', ',', 'l’', 'idée', 'étant', 'de', '«', 'ne', 'pas', 'fragiliser', 'les', 'plus', 'fragiles', 'dans', 'la', 'période', '»', '.', '\n', 'Mais', 'on', 'voit', 'bien', 'que', 'ce', 'ne', 'sont', 'que', 'des', 'annonces', 'et', 'que', 'sur', 'le', 'terrain', 'rien', 'n’', 'a', 'été', 'anticipé', 'pour', 'pouvoir', 'tenir', 'ses', 'promesses', 'et', 'protéger', 'l’', 'ensemble', 'des', 'agent.es', '!', '\n', 'A', 'la', 'CGT', ',', 'la', 'solidarité', 'a', 'un', 'sens', '!']","[(337, 345)]",[['fle']]
233_79,"Filtres supplementaires
Conventionné(e)
","['Filtres', 'supplementaires', '\n', 'Conventionné(e)', '\n']","[(24, 39)]",[['fle']]
233_99,"Le kinésithérapeute traite de nombreux problèmes et soulage la douleur liée aux organes et parties du corps.
×
Filtres supplementaires
Conventionné(e)
Tarifs des consultations
","['Le', 'kinésithérapeute', 'traite', 'de', 'nombreux', 'problèmes', 'et', 'soulage', 'la', 'douleur', 'liée', 'aux', 'organes', 'et', 'parties', 'du', 'corps', '.', '\n', '×', '\n', 'Filtres', 'supplementaires', '\n', 'Conventionné(e)', '\n', 'Tarifs', 'des', 'consultations', '\n']","[(135, 150)]",[['fle']]
249_36,"Il se déroulera à Kortrijk, au Casinoplein, en soirée.
Citoyen.ne.s, on a besoin de vous !","['Il', 'se', 'déroulera', 'à', 'Kortrijk', ',', 'au', 'Casinoplein', ',', 'en', 'soirée', '.', '\n', 'Citoyen.ne.s', ',', 'on', 'a', 'besoin', 'de', 'vous', '!']","[(55, 67)]",[['fle']]
264_241,"Faire une offre maintenant
Illustrations/Dessin pour Game Android S&#039;est terminé left
Bonjour, Je suis à la recherche d'un dessinateur/dessinatrice pour quelques illustrations pour mon jeu vidéo sur Android.","['Faire', 'une', 'offre', 'maintenant', '\n', 'Illustrations', '/', 'Dessin', 'pour', 'Game', 'Android', 'S&#039;est', 'terminé', 'left', '\n', 'Bonjour', ',', 'Je', 'suis', 'à', 'la', 'recherche', ""d'"", 'un', 'dessinateur', '/', 'dessinatrice', 'pour', 'quelques', 'illustrations', 'pour', 'mon', 'jeu', 'vidéo', 'sur', 'Android', '.']","[(127, 151)]",[['coo']]
269_5,L'Invité(e) des Matins par Guillaume,"[""L'"", 'Invité(e)', 'des', 'Matins', 'par', 'Guillaume']","[(2, 11)]",[['fle']]
269_26,"L'Invité(e) des Matins
« Dans mon enfance","[""L'"", 'Invité(e)', 'des', 'Matins', '\n', '«', 'Dans', 'mon', 'enfance']","[(2, 11)]",[['fle']]
269_28,"Avec Michel Eltchaninoff, Olga Gille-Belova et Jacques Rupnik
39 min
L'Invité(e) des Matins
Poutine : la tension comme ligne diplomatique.","['Avec', 'Michel', 'Eltchaninoff', ',', 'Olga', 'Gille-Belova', 'et', 'Jacques', 'Rupnik', '\n', '39', 'min', '\n', ""L'"", 'Invité(e)', 'des', 'Matins', '\n', 'Poutine', ':', 'la', 'tension', 'comme', 'ligne', 'diplomatique', '.']","[(71, 80)]",[['fle']]
269_32,"L'Invité(e) des Matins
Lanceurs d’alerte : des justiciers au défi de la loi ?","[""L'"", 'Invité(e)', 'des', 'Matins', '\n', 'Lanceurs', 'd’', 'alerte', ':', 'des', 'justiciers', 'au', 'défi', 'de', 'la', 'loi', '?']","[(2, 11)]",[['fle']]
271_42,"Maintien de l'ordre : Il y a eu un ""vrai tournant"" en France depuis les manifestations contre la loi Travail, selon un sociologue
Loi ""sécurité globale"" : des milliers de manifestants dans plusieurs villes de France
Police : une hausse des agressions contre les agents
Proposition de loi sur la ""sécurité globale"" : la Défenseure des droits craint des ""risques considérables"" pour les droits fondamentaux
les sujets associés
""Gilets jaunes""
Transports
Eco / Conso
Armée et sécurité
Métiers
Emploi
","['Maintien', 'de', ""l'"", 'ordre', ':', 'Il', 'y', 'a', 'eu', 'un', '""', 'vrai', 'tournant', '""', 'en', 'France', 'depuis', 'les', 'manifestations', 'contre', 'la', 'loi', 'Travail', ',', 'selon', 'un', 'sociologue', '\n', 'Loi', '""', 'sécurité', 'globale', '""', ':', 'des', 'milliers', 'de', 'manifestants', 'dans', 'plusieurs', 'villes', 'de', 'France', '\n', 'Police', ':', 'une', 'hausse', 'des', 'agressions', 'contre', 'les', 'agents', '\n', 'Proposition', 'de', 'loi', 'sur', 'la', '""', 'sécurité', 'globale', '""', ':', 'la', 'Défenseure', 'des', 'droits', 'craint', 'des', '""', 'risques', 'considérables', '""', 'pour', 'les', 'droits', 'fondamentaux', '\n', 'les', 'sujets', 'associés', '\n', '""', 'Gilets', 'jaunes', '""', '\n', 'Transports', '\n', 'Eco', '/', 'Conso', '\n', 'Armée', 'et', 'sécurité', '\n', 'Métiers', '\n', 'Emploi', '\n']","[(319, 329)]",[['fem']]
271_58,"Youtube (nouvel onglet)
le live
direct tv
direct radio
Soyez alerté(e) en temps réel avec l'application franceinfo :
","['Youtube', '(', 'nouvel', 'onglet', ')', '\n', 'le', 'live', '\n', 'direct', 'tv', '\n', 'direct', 'radio', '\n', 'Soyez', 'alerté(e)', 'en', 'temps', 'réel', 'avec', ""l'"", 'application', 'franceinfo', ':', '\n']","[(61, 70)]",[['fle']]
272_33,"Youtube (nouvel onglet)
le live
direct tv
direct radio
Soyez alerté(e) en temps réel avec l'application franceinfo :
","['Youtube', '(', 'nouvel', 'onglet', ')', '\n', 'le', 'live', '\n', 'direct', 'tv', '\n', 'direct', 'radio', '\n', 'Soyez', 'alerté(e)', 'en', 'temps', 'réel', 'avec', ""l'"", 'application', 'franceinfo', ':', '\n']","[(61, 70)]",[['fle']]
273_27,"Votre coach/thérapeute/paysagiste/formatrice/auteure
","['Votre', 'coach', '/', 'thérapeute', '/', 'paysagiste', '/', 'formatrice', '/', 'auteure', '\n']","[(45, 52)]",[['fem']]
273_42,"Académie ‘Sublime SUKIYA’
www.frederique-dumas.com
Abonnez-vous à mon feed pour suivre chaque matin “Ma vie d’entrepreneure","['Académie', '‘', 'Sublime', 'SUKIYA', '’', '\n', 'www.frederique-dumas.com', '\n', 'Abonnez', '-vous', 'à', 'mon', 'feed', 'pour', 'suivre', 'chaque', 'matin', '“', 'Ma', 'vie', 'd’', 'entrepreneure']","[(110, 123)]",[['fem']]
273_82,"Votre coach/thérapeute/paysagiste/formatrice/auteure
","['Votre', 'coach', '/', 'thérapeute', '/', 'paysagiste', '/', 'formatrice', '/', 'auteure', '\n']","[(45, 52)]",[['fem']]
273_97,"Académie ‘Sublime SUKIYA’
www.frederique-dumas.com
Abonnez-vous à mon feed pour suivre chaque matin “Ma vie d’entrepreneure","['Académie', '‘', 'Sublime', 'SUKIYA', '’', '\n', 'www.frederique-dumas.com', '\n', 'Abonnez', '-vous', 'à', 'mon', 'feed', 'pour', 'suivre', 'chaque', 'matin', '“', 'Ma', 'vie', 'd’', 'entrepreneure']","[(110, 123)]",[['fem']]
273_126,"Votre coach/thérapeute/paysagiste/formatrice/auteure
","['Votre', 'coach', '/', 'thérapeute', '/', 'paysagiste', '/', 'formatrice', '/', 'auteure', '\n']","[(45, 52)]",[['fem']]
273_141,"Académie ‘Sublime SUKIYA’
www.frederique-dumas.com
Abonnez-vous à mon feed pour suivre chaque matin “Ma vie d’entrepreneure","['Académie', '‘', 'Sublime', 'SUKIYA', '’', '\n', 'www.frederique-dumas.com', '\n', 'Abonnez', '-vous', 'à', 'mon', 'feed', 'pour', 'suivre', 'chaque', 'matin', '“', 'Ma', 'vie', 'd’', 'entrepreneure']","[(110, 123)]",[['fem']]
273_169,"Votre coach/thérapeute/paysagiste/formatrice/auteure
","['Votre', 'coach', '/', 'thérapeute', '/', 'paysagiste', '/', 'formatrice', '/', 'auteure', '\n']","[(45, 52)]",[['fem']]
273_184,"Académie ‘Sublime SUKIYA’
www.frederique-dumas.com
Abonnez-vous à mon feed pour suivre chaque matin “Ma vie d’entrepreneure","['Académie', '‘', 'Sublime', 'SUKIYA', '’', '\n', 'www.frederique-dumas.com', '\n', 'Abonnez', '-vous', 'à', 'mon', 'feed', 'pour', 'suivre', 'chaque', 'matin', '“', 'Ma', 'vie', 'd’', 'entrepreneure']","[(110, 123)]",[['fem']]
273_186,"– @dumas.frederique !
Publié le 15/05/2019 16/05/2020
STOP au cliché ‘trop vieux / trop vieille’ pour créer son métier ‘Nature’ !
“Personne n’est trop vieux pour se fixer un nouvel objectif ou réaliser de nouveaux rêves”","['–', '@dumas.frederique', '!', '\n', 'Publié', 'le', '15/05/2019', '16/05/2020', '\n', 'STOP', 'au', 'cliché', '‘', 'trop', 'vieux', '/', 'trop', 'vieille', '’', 'pour', 'créer', 'son', 'métier', '‘', 'Nature', '’', '!', '\n', '“', 'Personne', 'n’', 'est', 'trop', 'vieux', 'pour', 'se', 'fixer', 'un', 'nouvel', 'objectif', 'ou', 'réaliser', 'de', 'nouveaux', 'rêves', '”']","[(75, 95)]",[['coo']]
273_195,"Une situation ‘TREMPLIN’ en fait…
🌿 Certain(e)s se diront même : “Mais pourquoi faire l’effort de bouger et de tout chambouler si près de la retraite, pourquoi ne pas rester encore bien tranquille jusqu’à la fin ?”.","['Une', 'situation', '‘', 'TREMPLIN', '’', 'en', 'fait', '…', '\n', '🌿', 'Certain(e)s', 'se', 'diront', 'même', ':', '“', 'Mais', 'pourquoi', 'faire', 'l’', 'effort', 'de', 'bouger', 'et', 'de', 'tout', 'chambouler', 'si', 'près', 'de', 'la', 'retraite', ',', 'pourquoi', 'ne', 'pas', 'rester', 'encore', 'bien', 'tranquille', 'jusqu’', 'à', 'la', 'fin', '?', '”', '.']","[(36, 47)]",[['fle']]
273_246,Comment pourrai-je trouver le bonheur dans une activité où je pourrais être épanoui(e) ?,"['Comment', 'pourrai', '-je', 'trouver', 'le', 'bonheur', 'dans', 'une', 'activité', 'où', 'je', 'pourrais', 'être', 'épanoui(e)', '?']","[(76, 86)]",[['fle']]
273_253,"Votre coach/thérapeute/paysagiste/formatrice/auteure
","['Votre', 'coach', '/', 'thérapeute', '/', 'paysagiste', '/', 'formatrice', '/', 'auteure', '\n']","[(45, 52)]",[['fem']]
273_268,"Académie ‘Sublime SUKIYA’
www.frederique-dumas.com
Abonnez-vous à mon feed pour suivre chaque matin “Ma vie d’entrepreneure","['Académie', '‘', 'Sublime', 'SUKIYA', '’', '\n', 'www.frederique-dumas.com', '\n', 'Abonnez', '-vous', 'à', 'mon', 'feed', 'pour', 'suivre', 'chaque', 'matin', '“', 'Ma', 'vie', 'd’', 'entrepreneure']","[(110, 123)]",[['fem']]
273_302,"Votre coach/thérapeute/paysagiste/formatrice/auteure
","['Votre', 'coach', '/', 'thérapeute', '/', 'paysagiste', '/', 'formatrice', '/', 'auteure', '\n']","[(45, 52)]",[['fem']]
273_317,"Académie ‘Sublime SUKIYA’
www.frederique-dumas.com
Abonnez-vous à mon feed pour suivre chaque matin “Ma vie d’entrepreneure","['Académie', '‘', 'Sublime', 'SUKIYA', '’', '\n', 'www.frederique-dumas.com', '\n', 'Abonnez', '-vous', 'à', 'mon', 'feed', 'pour', 'suivre', 'chaque', 'matin', '“', 'Ma', 'vie', 'd’', 'entrepreneure']","[(110, 123)]",[['fem']]
273_323,"Assez d’être privé(e) de votre famille, de ne pas voir grandir vos enfants parce qu’il vous faut bosser sans cesse pour gagner des peccadilles…","['Assez', 'd’', 'être', 'privé(e)', 'de', 'votre', 'famille', ',', 'de', 'ne', 'pas', 'voir', 'grandir', 'vos', 'enfants', 'parce', 'qu’', 'il', 'vous', 'faut', 'bosser', 'sans', 'cesse', 'pour', 'gagner', 'des', 'peccadilles', '…']","[(13, 21)]",[['fle']]
273_338,"Quand serez-vous prêt(e)s à vous lever et à vous montrer dans toute votre puissance de création ?
Vous pouvez changer de vie, créer votre business, habiter à la campagne si vous en avez envie, avec une super qualité de vie… !
Vous pouvez réellement réussir en faisant ce que vous aimez !
","['Quand', 'serez', '-vous', 'prêt(e)s', 'à', 'vous', 'lever', 'et', 'à', 'vous', 'montrer', 'dans', 'toute', 'votre', 'puissance', 'de', 'création', '?', '\n', 'Vous', 'pouvez', 'changer', 'de', 'vie', ',', 'créer', 'votre', 'business', ',', 'habiter', 'à', 'la', 'campagne', 'si', 'vous', 'en', 'avez', 'envie', ',', 'avec', 'une', 'super', 'qualité', 'de', 'vie', '…', '!', '\n', 'Vous', 'pouvez', 'réellement', 'réussir', 'en', 'faisant', 'ce', 'que', 'vous', 'aimez', '!', '\n']","[(17, 25)]",[['fle']]
